Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Restaurant ID,Restaurant Name,Country Code,Country,City.1,Address,Locality,Locality Verbose,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
DEHRES09DEL01,36,3.8,30.332735,78.054222,30.442735,78.164222,"Monday, February 14, 2022",11:25:00 PM,11:30:00 PM,Fog,Low,1,Drinks,motorcycle,1,No,Metropolitian,38,3500059,TBistro,1,India,Dehradun,"Saina Inn, 3, Old Survey Road, Karanpur, Dehradun",Karanpur,"Karanpur, Dehradun","North Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,230
RANCHIRES07DEL01,36,4.8,23.359407,85.325055,23.399407,85.365055,"Sunday, March 13, 2022",2:45:00 PM,2:50:00 PM,Stormy,High,1,Buffet,motorcycle,1,No,Metropolitian,26,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
CHENRES18DEL02,38,4.6,12.981615,80.231598,13.031615,80.281598,"Sunday, July 3, 2022",10:50:00 PM,11:05:00 PM,Windy,Low,1,Buffet,motorcycle,1,No,Metropolitian,24,18384227,AB's - Absolute Barbecues,1,India,Chennai,"Velachery Tharamani Link Road, Opposite TCS, Velachery, Chennai",Velachery,"Velachery, Chennai","North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,3,4.9,Dark Green,Excellent,859
VADRES11DEL02,27,4.7,22.308096,73.167753,22.388096,73.247753,"Monday, October 3, 2022",5:40:00 PM,5:50:00 PM,Cloudy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,33,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
VADRES11DEL03,24,4.9,22.308096,73.167753,22.398096,73.257753,"Thursday, March 31, 2022",5:55:00 PM,6:05:00 PM,Stormy,Medium,1,Snack,motorcycle,0,No,Metropolitian,26,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
RANCHIRES07DEL03,25,4.9,23.359407,85.325055,23.449407,85.415055,"Sunday, March 27, 2022",9:45:00 PM,9:55:00 PM,Sandstorms,Jam,1,Buffet,motorcycle,1,No,Metropolitian,18,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
ALHRES14DEL01,37,4.8,25.459775,81.834841,25.499775,81.874841,"Tuesday, February 15, 2022",3:50:00 PM,4:05:00 PM,Windy,Medium,1,Buffet,motorcycle,0,No,Metropolitian,30,2400144,The Tamarind Tree,1,India,Allahabad,"60 C, Thornhill Road, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,106
VADRES11DEL02,37,4.9,22.308096,73.167753,22.328096,73.187753,"Saturday, March 19, 2022",8:35:00 AM,8:50:00 AM,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,21,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
MYSRES03DEL01,23,3.5,12.299524,76.64262,12.369524,76.71262,"Monday, October 3, 2022",11:20:00 PM,11:35:00 PM,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,32,3600375,The Old House,1,India,Mysore,"451, Jhansi Rani Lakshmi Bai Road, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",Italian,800,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,264
AURGRES010DEL03,36,4.8,19.875337,75.316722,19.935337,75.376722,"Tuesday, February 15, 2022",8:20:00 PM,8:35:00 PM,Fog,Jam,1,Snack,motorcycle,0,No,Metropolitian,27,2500079,d' Curry House,1,India,Aurangabad,"Hotel Green Olive, Near Baba Petrol Pump, Nirala Bazar, Aurangabad","Hotel Green Olive, Nirala Bazar","Hotel Green Olive, Nirala Bazar, Aurangabad","Continental, Chinese, Biryani, North Indian",1000,Indian Rupees(Rs.),No,No,No,3,3.6,Yellow,Good,73
BANGRES19DEL02,33,4.2,12.914264,77.6784,12.964264,77.7284,"Tuesday, May 3, 2022",8:15:00 PM,8:30:00 PM,Stormy,Jam,1,Snack,motorcycle,0,No,Metropolitian,31,18422898,Hoot,1,India,Bangalore,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore","Continental, Italian, North Indian",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,405
VADRES14DEL03,25,5,22.311603,73.165012,22.341603,73.195012,"Monday, January 3, 2022",8:15:00 PM,8:20:00 PM,Sunny,Jam,1,Buffet,motorcycle,0,No,Metropolitian,18,3200497,El Amigos Kitchen,1,India,Vadodara,"Ground Floor, Prestige Building, Race Course Road, Race Course Circle, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Thai, Italian, Chinese, Mexican",800,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,96
MYSRES03DEL02,28,4.4,12.299524,76.64262,12.429524,76.77262,"Tuesday, March 29, 2022",6:45:00 PM,6:50:00 PM,Cloudy,Medium,1,Meal,motorcycle,0,No,Metropolitian,31,3600375,The Old House,1,India,Mysore,"451, Jhansi Rani Lakshmi Bai Road, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",Italian,800,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,264
ALHRES17DEL02,31,4.8,25.45235,81.841889,25.50235,81.891889,"Sunday, February 13, 2022",6:15:00 PM,6:25:00 PM,Windy,Medium,1,Meal,motorcycle,0,No,Metropolitian,26,2400016,Hot Stuff,1,India,Allahabad,"21 C, Lal Bhadhur Shastri Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","North Indian, Fast Food",500,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,105
VADRES11DEL02,35,4.5,22.308096,73.167753,22.438096,73.297753,"Monday, March 14, 2022",8:45:00 PM,8:50:00 PM,Stormy,Jam,1,Meal,motorcycle,1,No,Metropolitian,32,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
VADRES14DEL03,21,4.7,22.311603,73.165012,22.371603,73.225012,"Sunday, July 3, 2022",7:55:00 PM,8:05:00 PM,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,33,3200497,El Amigos Kitchen,1,India,Vadodara,"Ground Floor, Prestige Building, Race Course Road, Race Course Circle, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Thai, Italian, Chinese, Mexican",800,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,96
DEHRES03DEL03,36,5,30.335259,78.053162,30.365259,78.083162,"Thursday, February 17, 2022",10:45:00 PM,10:55:00 PM,Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,16,3500017,Anandam,1,India,Dehradun,"69, Krishna Tower, Rajpur Road, Hathibarkala Salwala, Dehradun",Hathibarkala Salwala,"Hathibarkala Salwala, Dehradun","Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food",650,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,141
MYSRES03DEL01,29,4.5,12.299524,76.64262,12.309524,76.65262,"Saturday, September 3, 2022",11:30:00 AM,11:35:00 AM,Sandstorms,High,1,Snack,motorcycle,0,No,Metropolitian,16,3600375,The Old House,1,India,Mysore,"451, Jhansi Rani Lakshmi Bai Road, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",Italian,800,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,264
VADRES14DEL01,32,4.5,22.311603,73.165012,22.351603,73.205012,"Wednesday, March 30, 2022",12:40:00 PM,12:45:00 PM,Sunny,High,1,Buffet,motorcycle,0,No,Metropolitian,16,3200497,El Amigos Kitchen,1,India,Vadodara,"Ground Floor, Prestige Building, Race Course Road, Race Course Circle, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Thai, Italian, Chinese, Mexican",800,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,96
RANCHIRES07DEL03,20,5,23.359407,85.325055,23.419407,85.385055,"Monday, January 3, 2022",8:50:00 PM,8:55:00 PM,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,29,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
MYSRES03DEL01,34,4.7,12.299524,76.64262,12.369524,76.71262,"Thursday, February 3, 2022",10:40:00 PM,10:50:00 PM,Stormy,Low,1,Buffet,motorcycle,1,No,Metropolitian,19,3600375,The Old House,1,India,Mysore,"451, Jhansi Rani Lakshmi Bai Road, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",Italian,800,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,264
ALHRES12DEL02,32,4.5,25.443994,81.860187,25.463994,81.880187,"Wednesday, November 2, 2022",11:10:00 AM,11:15:00 AM,Sandstorms,High,1,Buffet,motorcycle,1,No,Metropolitian,29,2400017,Tandoor Restaurant,1,India,Allahabad,"17/33, Mahatama Gandhi Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,3,3.2,Orange,Average,151
CHENRES18DEL01,33,4.9,12.981615,80.231598,13.091615,80.341598,"Friday, March 25, 2022",9:10:00 PM,9:15:00 PM,Sandstorms,Jam,1,Drinks,motorcycle,1,No,Metropolitian,29,18384227,AB's - Absolute Barbecues,1,India,Chennai,"Velachery Tharamani Link Road, Opposite TCS, Velachery, Chennai",Velachery,"Velachery, Chennai","North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,3,4.9,Dark Green,Excellent,859
RANCHIRES07DEL03,31,4.2,23.359407,85.325055,23.419407,85.385055,"Thursday, November 3, 2022",5:20:00 PM,5:30:00 PM,Windy,Medium,1,Meal,motorcycle,1,No,Metropolitian,34,2700019,Yellow Sapphire,1,India,Ranchi,"Hotel Capitol Hill, Near Ratan Talkies, Main Road, Hindpiri, Ranchi","Hotel Capitol Hill, Hindpiri","Hotel Capitol Hill, Hindpiri, Ranchi","Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,3,3.7,Yellow,Good,116
LUDHRES16DEL01,28,4,30.895817,75.813112,30.965817,75.883112,"Wednesday, February 16, 2022",7:15:00 PM,7:20:00 PM,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,32,15853,Barbeque Nation,1,India,Ludhiana,"2nd Floor, 2439/1 & 2, Dhanraj Singh Complex, Main Ferozpur Road, Rajguru Nagar, Ludhiana",Rajguru Nagar,"Rajguru Nagar, Ludhiana","North Indian, Chinese, Continental",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,80
ALHRES07DEL01,34,4.2,25.449659,81.839744,25.559659,81.949744,"Friday, February 18, 2022",9:25:00 PM,9:40:00 PM,Sandstorms,Jam,1,Buffet,motorcycle,1,No,Metropolitian,32,2400119,KFC,1,India,Allahabad,"P Square Mall, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","American, Fast Food",500,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,58
VADRES11DEL01,38,4.8,22.308096,73.167753,22.418096,73.277753,"Thursday, March 31, 2022",8:10:00 PM,8:15:00 PM,Cloudy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,49,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
BANGRES19DEL02,35,4.8,12.914264,77.6784,13.044264,77.8084,"Thursday, February 3, 2022",5:10:00 PM,5:25:00 PM,Windy,Medium,1,Meal,motorcycle,1,No,Metropolitian,30,18422898,Hoot,1,India,Bangalore,"BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Sarjapur Road,"Sarjapur Road, Bangalore","Continental, Italian, North Indian",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,405
VADRES14DEL02,27,5,22.311603,73.165012,22.391603,73.245012,"Tuesday, March 29, 2022",7:25:00 PM,7:30:00 PM,Sandstorms,Jam,1,Snack,motorcycle,1,No,Metropolitian,19,3200497,El Amigos Kitchen,1,India,Vadodara,"Ground Floor, Prestige Building, Race Course Road, Race Course Circle, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Thai, Italian, Chinese, Mexican",800,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,96
VADRES11DEL01,23,4.8,22.308096,73.167753,22.318096,73.177753,"Sunday, July 3, 2022",11:15:00 AM,11:25:00 AM,Cloudy,High,1,Buffet,motorcycle,1,No,Metropolitian,33,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
DEHRES03DEL02,23,4.6,30.335259,78.053162,30.385259,78.103162,"Thursday, February 17, 2022",8:20:00 PM,8:35:00 PM,Cloudy,Jam,1,Meal,motorcycle,0,No,Metropolitian,20,3500017,Anandam,1,India,Dehradun,"69, Krishna Tower, Rajpur Road, Hathibarkala Salwala, Dehradun",Hathibarkala Salwala,"Hathibarkala Salwala, Dehradun","Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food",650,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,141
LUDHRES16DEL03,20,4.8,30.895817,75.813112,31.035817,75.953112,"Monday, February 14, 2022",10:20:00 PM,10:25:00 PM,Fog,Low,1,Snack,motorcycle,1,No,Metropolitian,23,15853,Barbeque Nation,1,India,Ludhiana,"2nd Floor, 2439/1 & 2, Dhanraj Singh Complex, Main Ferozpur Road, Rajguru Nagar, Ludhiana",Rajguru Nagar,"Rajguru Nagar, Ludhiana","North Indian, Chinese, Continental",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,80
MYSRES03DEL01,38,4.6,12.299524,76.64262,12.369524,76.71262,"Monday, March 14, 2022",11:45:00 PM,11:55:00 PM,Windy,Low,1,Buffet,motorcycle,1,No,Metropolitian,20,3600375,The Old House,1,India,Mysore,"451, Jhansi Rani Lakshmi Bai Road, Chamrajpura, Mysore",Chamrajpura,"Chamrajpura, Mysore",Italian,800,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,264
CHENRES18DEL02,30,4.8,12.981615,80.231598,13.061615,80.311598,"Tuesday, March 29, 2022",11:50:00 PM,11:55:00 PM,Sandstorms,Low,1,Meal,motorcycle,1,No,Metropolitian,21,18384227,AB's - Absolute Barbecues,1,India,Chennai,"Velachery Tharamani Link Road, Opposite TCS, Velachery, Chennai",Velachery,"Velachery, Chennai","North Indian, European, Mediterranean",1600,Indian Rupees(Rs.),No,No,No,3,4.9,Dark Green,Excellent,859
AGRRES13DEL01,36,3.8,27.159795,78.04299,27.269795,78.15299,"Wednesday, February 16, 2022",8:45:00 PM,8:55:00 PM,Sandstorms,Jam,1,Drinks,motorcycle,0,No,Metropolitian,39,3400033,The Charcoal Chimney,1,India,Agra,"Hotel Samovar, Fatehabad Road, Tajganj, Agra",Tajganj,"Tajganj, Agra","North Indian, Chinese, Continental, Mughlai",1100,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,70
ALHRES20DEL02,30,4.8,25.454697,81.834492,25.534697,81.914492,"Friday, December 2, 2022",7:30:00 PM,7:35:00 PM,Stormy,Jam,1,Snack,motorcycle,0,No,Metropolitian,27,2400010,Moti Mahal Delux,1,India,Allahabad,"Second Floor, Vinayak City Center Mall, SP Marg, Civil Lines, Allahabad","Vinayak City Centre Mall, Civil Lines","Vinayak City Centre Mall, Civil Lines, Allahabad","Mughlai, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,No,3,3.3,Orange,Average,58
LUDHRES16DEL03,29,4.8,30.895817,75.813112,30.985817,75.903112,"Friday, February 18, 2022",10:20:00 PM,10:30:00 PM,Stormy,Low,1,Snack,motorcycle,1,No,Metropolitian,15,15853,Barbeque Nation,1,India,Ludhiana,"2nd Floor, 2439/1 & 2, Dhanraj Singh Complex, Main Ferozpur Road, Rajguru Nagar, Ludhiana",Rajguru Nagar,"Rajguru Nagar, Ludhiana","North Indian, Chinese, Continental",1400,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,80
VADRES11DEL03,37,4.6,22.308096,73.167753,22.338096,73.197753,"Wednesday, March 30, 2022",8:50:00 PM,8:55:00 PM,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,30,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
ALHRES01DEL03,39,4.7,25.454648,81.834502,25.514648,81.894502,"Thursday, February 17, 2022",8:45:00 PM,8:50:00 PM,Stormy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,25,2400020,Aryan Family's Delight,1,India,Allahabad,"Ground Floor, Vinayak City Centre, Sardar Patel Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","North Indian, South Indian, Fast Food",500,Indian Rupees(Rs.),No,No,No,3,3.4,Orange,Average,57
DEHRES03DEL02,38,4.6,30.335259,78.053162,30.415259,78.133162,"Monday, February 14, 2022",10:40:00 PM,10:45:00 PM,Cloudy,Low,1,Snack,motorcycle,1,No,Metropolitian,25,3500017,Anandam,1,India,Dehradun,"69, Krishna Tower, Rajpur Road, Hathibarkala Salwala, Dehradun",Hathibarkala Salwala,"Hathibarkala Salwala, Dehradun","Desserts, North Indian, Chinese, South Indian, Fast Food, Street Food",650,Indian Rupees(Rs.),No,No,No,3,3.9,Yellow,Good,141
ALHRES12DEL02,32,4.7,25.443994,81.860187,25.573994,81.990187,"Friday, December 2, 2022",5:55:00 PM,6:05:00 PM,Windy,Medium,1,Meal,motorcycle,0,No,Metropolitian,25,2400017,Tandoor Restaurant,1,India,Allahabad,"17/33, Mahatama Gandhi Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,3,3.2,Orange,Average,151
ALHRES03DEL03,28,4.7,25.451517,81.832616,25.541517,81.922616,"Friday, February 18, 2022",6:50:00 PM,7:05:00 PM,Fog,Medium,1,Meal,motorcycle,1,No,Metropolitian,39,2400019,Bikanerwala,1,India,Allahabad,"2A, JMD Bhawan, Strachey Road, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad","North Indian, Street Food, Fast Food",500,Indian Rupees(Rs.),No,No,No,3,3.2,Orange,Average,51
VADRES11DEL02,37,4.7,22.308096,73.167753,22.358096,73.217753,"Saturday, March 19, 2022",5:15:00 PM,5:30:00 PM,Windy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,30,3200032,Offside Lounge,1,India,Vadodara,"1st Floor, Kanchanganga Apartments, Near Bird Circle, Race Course Road, Vadiwadi, Vadodara","M Cube Mall, Vadiwadi","M Cube Mall, Vadiwadi, Vadodara","Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,3,3.8,Yellow,Good,149
VADRES14DEL03,34,4.6,22.311603,73.165012,22.371603,73.225012,"Saturday, March 26, 2022",10:45:00 PM,10:50:00 PM,Stormy,Low,1,Meal,motorcycle,1,No,Metropolitian,24,3200497,El Amigos Kitchen,1,India,Vadodara,"Ground Floor, Prestige Building, Race Course Road, Race Course Circle, Vadiwadi, Vadodara",Vadiwadi,"Vadiwadi, Vadodara","North Indian, Thai, Italian, Chinese, Mexican",800,Indian Rupees(Rs.),No,No,No,3,3.5,Yellow,Good,96
MUMRES04DEL01,28,4.8,19.254567,72.848923,19.364567,72.958923,"Friday, March 25, 2022",6:25:00 PM,6:40:00 PM,Sandstorms,Medium,1,Snack,motorcycle,0,No,Metropolitian,16,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
MUMRES04DEL02,29,4.9,19.254567,72.848923,19.334567,72.928923,"Friday, June 3, 2022",7:15:00 PM,7:30:00 PM,Cloudy,Jam,1,Snack,motorcycle,1,No,Metropolitian,38,18075122,The Fusion Kitchen,1,India,Mumbai,"Shop 1, Opposite Veda Building, Near Bhavdevi Garage, Holy Cross Road, IC colony, Borivali West, Mumbai",Borivali West,"Borivali West, Mumbai","North Indian, Italian, Chinese, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,No,3,4.7,Dark Green,Excellent,2083
CHENRES05DEL02,29,5,13.058616,80.264151,13.108616,80.314151,"Saturday, March 26, 2022",7:30:00 PM,7:35:00 PM,Sandstorms,Jam,1,Drinks,motorcycle,0,No,Metropolitian,13,73088,Chili's,1,India,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai","Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,3,4.8,Dark Green,Excellent,1262
CHENRES05DEL02,37,4.7,13.058616,80.264151,13.108616,80.314151,"Tuesday, May 3, 2022",11:15:00 PM,11:30:00 PM,Windy,Low,1,Snack,motorcycle,1,No,Metropolitian,25,73088,Chili's,1,India,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai","Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,3,4.8,Dark Green,Excellent,1262
CHENRES05DEL03,23,5,13.058616,80.264151,13.148616,80.354151,"Monday, October 3, 2022",10:10:00 PM,10:25:00 PM,Fog,Low,1,Meal,motorcycle,1,No,Metropolitian,22,73088,Chili's,1,India,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai","Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,3,4.8,Dark Green,Excellent,1262
CHENRES05DEL02,39,4.7,13.058616,80.264151,13.078616,80.284151,"Monday, January 3, 2022",11:30:00 AM,11:40:00 AM,Windy,High,1,Buffet,motorcycle,1,No,Metropolitian,25,73088,Chili's,1,India,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai","Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,3,4.8,Dark Green,Excellent,1262
CHENRES05DEL01,36,5,13.058616,80.264151,13.068616,80.274151,"Thursday, March 24, 2022",8:40:00 AM,8:50:00 AM,Sunny,Low,1,Drinks,motorcycle,0,No,Metropolitian,13,73088,Chili's,1,India,Chennai,"49 & 50 L, Express Avenue Mall, White's Road, Royapettah, Chennai","Express Avenue Mall,  Royapettah","Express Avenue Mall,  Royapettah, Chennai","Mexican, American, Tex-Mex, Burger",1700,Indian Rupees(Rs.),Yes,Yes,No,3,4.8,Dark Green,Excellent,1262
CHENRES010DEL03,36,4.2,13.066762,80.251865,13.096762,80.281865,"Friday, March 4, 2022",9:20:00 PM,9:35:00 PM,Fog,Jam,1,Snack,motorcycle,1,No,Metropolitian,35,70393,Bombay Brasserie,1,India,Chennai,"3, College Lane, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,3,4.6,Dark Green,Excellent,1753
CHENRES010DEL01,38,4.9,13.066762,80.251865,13.076762,80.261865,"Monday, March 28, 2022",11:15:00 AM,11:20:00 AM,Sandstorms,High,1,Drinks,motorcycle,1,No,Metropolitian,31,70393,Bombay Brasserie,1,India,Chennai,"3, College Lane, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,3,4.6,Dark Green,Excellent,1753
CHENRES010DEL01,27,4.8,13.066762,80.251865,13.136762,80.321865,"Tuesday, March 29, 2022",8:30:00 PM,8:35:00 PM,Sunny,Jam,1,Meal,motorcycle,0,No,Metropolitian,18,70393,Bombay Brasserie,1,India,Chennai,"3, College Lane, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",North Indian,1200,Indian Rupees(Rs.),Yes,Yes,No,3,4.6,Dark Green,Excellent,1753
MUMRES20DEL03,35,5,19.103249,72.846749,19.163249,72.906749,"Friday, March 4, 2022",5:20:00 PM,5:30:00 PM,Windy,Medium,1,Meal,motorcycle,1,No,Metropolitian,34,49486,Tea Villa Cafe,1,India,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai","Cafe, Italian, Desserts, Fast Food, Chinese, Tea",1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,1515
